Time: 2025-10-01 09:35
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,25.65,+0.28,Call Setup,🔥 BUY CALLS STRONG
POLYCAB-I,🔥 VERY STRONG BUY - CALL FOCUS,25.28,+5.81,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.88,+11.01,Call Setup,🔥 BUY CALLS STRONG
UNOMINDA-I,🔥 VERY STRONG BUY - CALL FOCUS,24.82,+0.12,Call Setup,🔥 BUY CALLS STRONG
HINDZINC-I,🔥 VERY STRONG BUY - CALL FOCUS,24.78,+4.13,Call Setup,🔥 BUY CALLS STRONG
ALKEM-I,🔥 VERY STRONG BUY - CALL FOCUS,24.75,+0.14,Call Setup,🔥 BUY CALLS STRONG
HAL-I,🔥 VERY STRONG BUY - CALL FOCUS,24.43,+7.51,Call Setup,🔥 BUY CALLS STRONG
SAIL-I,🔥 VERY STRONG BUY - CALL FOCUS,24.42,-4.12,Call Setup,🔥 BUY CALLS STRONG
NYKAA-I,🔥 VERY STRONG BUY - CALL FOCUS,24.41,-2.17,Call Setup,🔥 BUY CALLS STRONG
NBCC-I,🔥 VERY STRONG BUY - CALL FOCUS,24.20,+5.81,Call Setup,🔥 BUY CALLS STRONG
PPLPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,24.20,-4.49,Strong Call Setup,🔥 BUY CALLS STRONG
SBICARD-I,⚡ STRONG SELL,-15.80,-7.95,Put Setup,⚡ BUY PUTS - ATM/OTM
KPITTECH-I,⚡ STRONG SELL,-14.20,-0.20,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,⚡ STRONG SELL,-13.56,+0.34,Put Setup,⚡ BUY PUTS - ATM/OTM
RBLBANK-I,🔴 SELL - Put Potential,-11.54,+7.85,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-11.41,-7.49,Put Setup,📉 Consider Puts - OTM Safe
CHOLAFIN-I,🔴 SELL - Put Potential,-9.85,-0.20,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-8.78,-14.38,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:45
Stock,Signal,Score,Change,OI Status,Action
PFC-I,🔥 VERY STRONG BUY - CALL FOCUS,31.58,+1.90,Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,31.09,+8.47,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,30.58,-1.30,Call Setup,🔥 BUY CALLS STRONG
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,30.35,-2.85,Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,29.52,+9.80,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,28.98,+2.83,Strong Call Setup,🔥 BUY CALLS STRONG
PAGEIND-I,🔥 VERY STRONG BUY - CALL FOCUS,28.91,+11.16,Strong Call Setup,🔥 BUY CALLS STRONG
ANGELONE-I,🔥 VERY STRONG BUY - CALL FOCUS,28.18,+0.68,Call Setup,🔥 BUY CALLS STRONG
BHEL-I,🔥 VERY STRONG BUY - CALL FOCUS,28.09,+2.26,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,27.85,+4.59,Call Setup,🔥 BUY CALLS STRONG
GODREJPROP-I,🔥 VERY STRONG BUY - CALL FOCUS,27.18,+6.65,Call Setup,🔥 BUY CALLS STRONG
TRENT-I,🔥 VERY STRONG BUY - CALL FOCUS,26.12,-1.37,Call Setup,🔥 BUY CALLS STRONG
DIXON-I,🔥 VERY STRONG BUY - CALL FOCUS,25.63,+4.77,Strong Call Setup,🔥 BUY CALLS STRONG
KALYANKJIL-I,🔥 VERY STRONG BUY - CALL FOCUS,25.36,+3.34,Call Setup,🔥 BUY CALLS STRONG
PGEL-I,🔥 VERY STRONG BUY - CALL FOCUS,24.75,+2.14,Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,🔥 VERY STRONG BUY - CALL FOCUS,24.11,+14.85,Call Setup,🔥 BUY CALLS STRONG
BDL-I,🔥 VERY STRONG BUY - CALL FOCUS,23.72,+1.50,Call Setup,🔥 BUY CALLS STRONG
PIIND-I,🔥 VERY STRONG BUY - CALL FOCUS,23.56,+13.13,Call Setup,🔥 BUY CALLS STRONG
POLYCAB-I,🔥 VERY STRONG BUY - CALL FOCUS,23.46,-1.82,Call Setup,🔥 BUY CALLS STRONG
NYKAA-I,🔥 VERY STRONG BUY - CALL FOCUS,23.22,-1.20,Call Setup,🔥 BUY CALLS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.40,-7.86,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.71,-12.62,Put Setup,⚡ BUY PUTS - ATM/OTM
CHOLAFIN-I,🔴 SELL - Put Potential,-10.10,-0.25,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-8.61,+2.80,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:50
Stock,Signal,Score,Change,OI Status,Action
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,30.21,-0.88,Call Setup,🔥 BUY CALLS STRONG
ANGELONE-I,🔥 VERY STRONG BUY - CALL FOCUS,29.61,+1.43,Call Setup,🔥 BUY CALLS STRONG
BIOCON-I,🔥 VERY STRONG BUY - CALL FOCUS,27.96,+12.25,Call Setup,🔥 BUY CALLS STRONG
BDL-I,🔥 VERY STRONG BUY - CALL FOCUS,26.59,+2.88,Call Setup,🔥 BUY CALLS STRONG
NYKAA-I,🔥 VERY STRONG BUY - CALL FOCUS,25.17,+1.95,Call Setup,🔥 BUY CALLS STRONG
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,24.78,-5.58,Call Setup,🔥 BUY CALLS STRONG
JUBLFOOD-I,🔥 VERY STRONG BUY - CALL FOCUS,24.00,+15.65,Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,23.94,-5.58,Strong Call Setup,🔥 BUY CALLS STRONG
HAL-I,🔥 VERY STRONG BUY - CALL FOCUS,23.51,+17.66,Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,23.48,+12.33,Call Setup,🔥 BUY CALLS STRONG
BHEL-I,🔥 VERY STRONG BUY - CALL FOCUS,23.38,-4.71,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,23.27,-4.58,Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.00,+17.46,Call Setup,🔥 BUY CALLS STRONG
BEL-I,🔥 VERY STRONG BUY - CALL FOCUS,22.98,+3.93,Strong Call Setup,🔥 BUY CALLS STRONG
AXISBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,21.64,+0.14,Call Setup,🔥 BUY CALLS STRONG
M&M-I,🔥 VERY STRONG BUY - CALL FOCUS,21.57,+0.14,Call Setup,🔥 BUY CALLS STRONG
CAMS-I,⚡ STRONG BUY,19.97,+2.49,Call Setup,⚡ BUY CALLS - ATM/OTM
ALKEM-I,⚡ STRONG BUY,19.45,+3.70,Call Setup,⚡ BUY CALLS - ATM/OTM
HINDPETRO-I,⚡ STRONG BUY,19.00,-2.36,Call Setup,⚡ BUY CALLS - ATM/OTM
AUBANK-I,⚡ STRONG BUY,18.81,+0.34,Call Setup,⚡ BUY CALLS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-14.06,-0.35,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,⚡ STRONG SELL,-13.65,-7.62,Put Setup,⚡ BUY PUTS - ATM/OTM
WIPRO-I,🔴 SELL - Put Potential,-11.23,-16.16,Put Setup,📉 Consider Puts - OTM Safe
VOLTAS-I,🔴 SELL - Put Potential,-10.54,-19.12,Put Setup,📉 Consider Puts - OTM Safe
CHOLAFIN-I,🔴 SELL - Put Potential,-10.10,-0.00,Put Setup,📉 Consider Puts - OTM Safe
TATAELXSI-I,🔴 SELL - Put Potential,-8.71,-0.86,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-8.64,-10.89,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:55
Stock,Signal,Score,Change,OI Status,Action
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,30.84,+12.49,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,28.38,+5.11,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,25.64,+2.64,Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.40,+0.46,Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,23.94,+0.46,Call Setup,🔥 BUY CALLS STRONG
PAGEIND-I,🔥 VERY STRONG BUY - CALL FOCUS,23.79,+10.53,Strong Call Setup,🔥 BUY CALLS STRONG
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,22.95,-1.83,Call Setup,🔥 BUY CALLS STRONG
IGL-I,🔥 VERY STRONG BUY - CALL FOCUS,22.90,+7.49,Call Setup,🔥 BUY CALLS STRONG
NYKAA-I,🔥 VERY STRONG BUY - CALL FOCUS,22.57,-2.60,Call Setup,🔥 BUY CALLS STRONG
HINDUNILVR-I,🔥 VERY STRONG BUY - CALL FOCUS,22.52,+5.77,Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,22.34,-7.87,Call Setup,🔥 BUY CALLS STRONG
HINDPETRO-I,🔥 VERY STRONG BUY - CALL FOCUS,21.97,+2.97,Call Setup,🔥 BUY CALLS STRONG
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,21.53,+5.23,Call Setup,🔥 BUY CALLS STRONG
UNOMINDA-I,🔥 VERY STRONG BUY - CALL FOCUS,21.40,+5.11,Call Setup,🔥 BUY CALLS STRONG
IOC-I,🔥 VERY STRONG BUY - CALL FOCUS,21.39,+2.65,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,21.36,+15.18,Call Setup,🔥 BUY CALLS STRONG
MUTHOOTFIN-I,🔥 VERY STRONG BUY - CALL FOCUS,21.18,+5.11,Call Setup,🔥 BUY CALLS STRONG
POWERGRID-I,🔥 VERY STRONG BUY - CALL FOCUS,20.21,+9.60,Call Setup,🔥 BUY CALLS STRONG
BANKINDIA-I,🔥 VERY STRONG BUY - CALL FOCUS,20.00,+15.65,Call Setup,🔥 BUY CALLS STRONG
BEL-I,⚡ STRONG BUY,19.78,-3.20,Call Setup,⚡ BUY CALLS - ATM/OTM
ASHOKLEY-I,⚡ STRONG SELL,-13.65,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-13.18,-10.53,Put Setup,⚡ BUY PUTS - ATM/OTM
AMBER-I,🔴 SELL - Put Potential,-11.11,-2.47,Put Setup,📉 Consider Puts - OTM Safe
RVNL-I,🔴 SELL - Put Potential,-10.98,+3.07,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-9.88,-13.74,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 10:00
Stock,Signal,Score,Change,OI Status,Action
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,27.45,+5.11,Call Setup,🔥 BUY CALLS STRONG
SHRIRAMFIN-I,🔥 VERY STRONG BUY - CALL FOCUS,26.90,+10.52,Strong Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,26.29,-2.09,Strong Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,26.27,+2.33,Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,-0.80,Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY,24.62,+0.22,Put Setup,🔥 BUY CALLS STRONG
IGL-I,🔥 VERY STRONG BUY - CALL FOCUS,24.27,+1.37,Call Setup,🔥 BUY CALLS STRONG
IOC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.50,+2.11,Call Setup,🔥 BUY CALLS STRONG
PFC-I,🔥 VERY STRONG BUY,22.19,+8.08,Put Setup,🔥 BUY CALLS STRONG
NBCC-I,🔥 VERY STRONG BUY - CALL FOCUS,22.02,+11.29,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY,21.95,+9.76,Put Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY,21.76,+3.31,Put Setup,🔥 BUY CALLS STRONG
PPLPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,21.54,+5.45,Strong Call Setup,🔥 BUY CALLS STRONG
ADANIPORTS-I,🔥 VERY STRONG BUY - CALL FOCUS,21.01,+19.00,Call Setup,🔥 BUY CALLS STRONG
HINDPETRO-I,🔥 VERY STRONG BUY - CALL FOCUS,20.55,-1.42,Call Setup,🔥 BUY CALLS STRONG
AUBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,20.36,+8.81,Call Setup,🔥 BUY CALLS STRONG
BANKINDIA-I,🔥 VERY STRONG BUY - CALL FOCUS,20.03,+0.03,Strong Call Setup,🔥 BUY CALLS STRONG
GODREJPROP-I,⚡ STRONG BUY,19.88,+3.30,Put Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,19.63,-3.31,Call Setup,⚡ BUY CALLS - ATM/OTM
SYNGENE-I,⚡ STRONG BUY,19.46,+5.99,Call Setup,⚡ BUY CALLS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.21,-4.03,Put Setup,⚡ BUY PUTS - ATM/OTM
RBLBANK-I,⚡ STRONG SELL,-14.75,-14.31,Put Setup,⚡ BUY PUTS - ATM/OTM
DELHIVERY-I,⚡ STRONG SELL,-12.82,-2.94,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-10.97,-8.46,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.32,-1.77,Put Setup,📉 Consider Puts - OTM Safe
ASHOKLEY-I,🔴 SELL - Put Potential,-8.54,+5.11,Put Setup,📉 Consider Puts - OTM Safe
TATAELXSI-I,🔴 SELL - Put Potential,-8.29,-4.51,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-8.26,-2.33,Put Setup,📉 Consider Puts - OTM Safe
VOLTAS-I,🔴 SELL - Put Potential,-8.12,-1.95,Put Setup,📉 Consider Puts - OTM Safe

