Time: 2025-10-01 10:55
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,20.53,+7.72,Call Setup,🔥 BUY CALLS STRONG
NBCC-I,⚡ STRONG BUY,18.64,-0.35,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,⚡ STRONG BUY,18.60,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PNBHOUSING-I,⚡ STRONG BUY,18.05,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAGEIND-I,⚡ STRONG BUY,17.27,+0.19,Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,16.74,-1.68,Call Setup,⚡ BUY CALLS - ATM/OTM
MFSL-I,⚡ STRONG BUY,16.45,+2.29,Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.41,-0.35,Call Setup,⚡ BUY CALLS - ATM/OTM
UNOMINDA-I,⚡ STRONG BUY,16.32,+0.40,Call Setup,⚡ BUY CALLS - ATM/OTM
NYKAA-I,⚡ STRONG BUY,16.31,+0.14,Call Setup,⚡ BUY CALLS - ATM/OTM
PIIND-I,⚡ STRONG BUY,15.89,+3.62,Call Setup,⚡ BUY CALLS - ATM/OTM
EXIDEIND-I,⚡ STRONG BUY,15.45,+0.42,Call Setup,⚡ BUY CALLS - ATM/OTM
IREDA-I,⚡ STRONG BUY,15.40,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
GODREJPROP-I,⚡ STRONG BUY,15.27,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
HDFCBANK-I,⚡ STRONG BUY,15.08,+9.64,Call Setup,⚡ BUY CALLS - ATM/OTM
LUPIN-I,⚡ STRONG BUY,14.96,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DELHIVERY-I,⚡ STRONG SELL,-17.11,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
CANBK-I,🔴 SELL - Put Potential,-10.08,-0.90,Put Setup,📉 Consider Puts - OTM Safe
GODREJCP-I,🔴 SELL - Put Potential,-8.17,-0.00,Put Setup,📉 Consider Puts - OTM Safe
LT-I,🔴 SELL - Put Potential,-8.15,-1.18,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 11:05
Stock,Signal,Score,Change,OI Status,Action
NAUKRI-I,🔥 VERY STRONG BUY - CALL FOCUS,23.46,+2.63,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,⚡ STRONG BUY,19.55,-0.98,Call Setup,⚡ BUY CALLS - ATM/OTM
KOTAKBANK-I,⚡ STRONG BUY,18.72,-2.14,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,18.18,-5.86,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
HDFCBANK-I,⚡ STRONG BUY,17.57,+2.49,Call Setup,⚡ BUY CALLS - ATM/OTM
TRENT-I,⚡ STRONG BUY,17.45,-9.48,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
NYKAA-I,⚡ STRONG BUY,16.64,+0.33,Call Setup,⚡ BUY CALLS - ATM/OTM
IREDA-I,⚡ STRONG BUY,15.40,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ONGC-I,⚡ STRONG BUY,14.42,+9.64,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.14,+5.14,Put Setup,⚡ BUY CALLS - ATM/OTM
BIOCON-I,⚡ STRONG BUY,14.12,+0.09,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,⚡ STRONG BUY,13.22,-5.38,Call Setup,⚡ BUY CALLS - ATM/OTM
PATANJALI-I,⚡ STRONG BUY,13.11,+2.98,Call Setup,⚡ BUY CALLS - ATM/OTM
BHARATFORG-I,⚡ STRONG BUY,13.09,+16.90,Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,13.04,-3.70,Call Setup,⚡ BUY CALLS - ATM/OTM
PNBHOUSING-I,⚡ STRONG BUY,12.85,-5.21,Call Setup,⚡ BUY CALLS - ATM/OTM
DRREDDY-I,⚡ STRONG BUY,12.42,+2.68,Call Setup,⚡ BUY CALLS - ATM/OTM
PAGEIND-I,⚡ STRONG BUY,12.17,-5.11,Call Setup,⚡ BUY CALLS - ATM/OTM
OFSS-I,🟢 BUY - Call Potential,11.60,+3.90,Call Setup,📈 Consider Calls - OTM Safe
BDL-I,🟢 BUY - Call Potential,11.41,+9.19,Put Setup,📈 Consider Calls - OTM Safe
DELHIVERY-I,⚡ STRONG SELL,-17.11,-0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
CANBK-I,⚡ STRONG SELL,-12.02,-1.95,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,🔴 SELL - Put Potential,-11.09,-9.31,Put Setup,📉 Consider Puts - OTM Safe
LTIM-I,🔴 SELL - Put Potential,-8.48,-5.21,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 11:10
Stock,Signal,Score,Change,OI Status,Action
TRENT-I,🔥 VERY STRONG BUY - CALL FOCUS,23.85,+6.40,Strong Call Setup,🔥 BUY CALLS STRONG
NAUKRI-I,🔥 VERY STRONG BUY - CALL FOCUS,23.27,-0.19,Call Setup,🔥 BUY CALLS STRONG
SRF-I,🔥 VERY STRONG BUY - CALL FOCUS,20.51,+11.10,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,20.27,+0.72,Call Setup,🔥 BUY CALLS STRONG
KOTAKBANK-I,⚡ STRONG BUY,18.72,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,⚡ STRONG BUY,18.26,+5.04,Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,18.25,+5.21,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,18.12,+8.48,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,18.06,-0.12,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
PNBHOUSING-I,⚡ STRONG BUY,17.70,+4.85,Call Setup,⚡ BUY CALLS - ATM/OTM
PAGEIND-I,⚡ STRONG BUY,16.79,+4.62,Call Setup,⚡ BUY CALLS - ATM/OTM
NYKAA-I,⚡ STRONG BUY,16.64,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MUTHOOTFIN-I,⚡ STRONG BUY,16.05,+14.77,Call Setup,⚡ BUY CALLS - ATM/OTM
BDL-I,⚡ STRONG BUY,15.98,+4.57,Call Setup,⚡ BUY CALLS - ATM/OTM
IREDA-I,⚡ STRONG BUY,15.05,-0.35,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
SONACOMS-I,⚡ STRONG BUY,14.75,+5.31,Call Setup,⚡ BUY CALLS - ATM/OTM
TATACONSUM-I,⚡ STRONG BUY,14.67,+5.39,Call Setup,⚡ BUY CALLS - ATM/OTM
TVSMOTOR-I,⚡ STRONG BUY,14.43,+17.18,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.14,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
BIOCON-I,⚡ STRONG BUY,14.12,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
ASHOKLEY-I,🔴 SELL - Put Potential,-11.44,-0.35,Put Setup,📉 Consider Puts - OTM Safe
LTIM-I,🔴 SELL - Put Potential,-8.48,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 11:20
Stock,Signal,Score,Change,OI Status,Action
AXISBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+13.68,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,23.87,+3.60,Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,20.99,+2.93,Call Setup,🔥 BUY CALLS STRONG
NAUKRI-I,⚡ STRONG BUY,19.42,-3.85,Call Setup,⚡ BUY CALLS - ATM/OTM
TRENT-I,⚡ STRONG BUY,19.31,-4.54,Call Setup,⚡ BUY CALLS - ATM/OTM
PNBHOUSING-I,⚡ STRONG BUY,18.21,+0.51,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,⚡ STRONG BUY,17.54,-0.72,Call Setup,⚡ BUY CALLS - ATM/OTM
SRF-I,⚡ STRONG BUY,17.17,-3.33,Call Setup,⚡ BUY CALLS - ATM/OTM
KAYNES-I,⚡ STRONG BUY,17.15,+6.35,Call Setup,⚡ BUY CALLS - ATM/OTM
KOTAKBANK-I,⚡ STRONG BUY,16.93,-1.79,Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.35,+5.15,Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,14.92,-3.33,Call Setup,⚡ BUY CALLS - ATM/OTM
PAGEIND-I,⚡ STRONG BUY,14.71,-2.07,Call Setup,⚡ BUY CALLS - ATM/OTM
NUVAMA-I,⚡ STRONG BUY,14.70,+6.15,Call Setup,⚡ BUY CALLS - ATM/OTM
BDL-I,⚡ STRONG BUY,14.57,-1.40,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.54,+0.41,Call Setup,⚡ BUY CALLS - ATM/OTM
HDFCBANK-I,⚡ STRONG BUY,14.40,+4.53,Call Setup,⚡ BUY CALLS - ATM/OTM
BIOCON-I,⚡ STRONG BUY,14.39,+0.27,Call Setup,⚡ BUY CALLS - ATM/OTM
GODREJPROP-I,⚡ STRONG BUY,14.10,+11.91,Call Setup,⚡ BUY CALLS - ATM/OTM
LAURUSLABS-I,⚡ STRONG BUY,14.09,+4.53,Call Setup,⚡ BUY CALLS - ATM/OTM

Time: 2025-10-01 11:25
Stock,Signal,Score,Change,OI Status,Action
AXISBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,24.05,-0.07,Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,20.64,-0.35,Call Setup,🔥 BUY CALLS STRONG
SHRIRAMFIN-I,⚡ STRONG BUY,19.63,+4.71,Call Setup,⚡ BUY CALLS - ATM/OTM
TRENT-I,⚡ STRONG BUY,19.31,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NAUKRI-I,⚡ STRONG BUY,19.07,-0.35,Call Setup,⚡ BUY CALLS - ATM/OTM
PNBHOUSING-I,⚡ STRONG BUY,18.21,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SRF-I,⚡ STRONG BUY,17.59,+0.42,Call Setup,⚡ BUY CALLS - ATM/OTM
KOTAKBANK-I,⚡ STRONG BUY,17.11,+0.19,Call Setup,⚡ BUY CALLS - ATM/OTM
KAYNES-I,⚡ STRONG BUY,16.34,-0.82,Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.00,-0.35,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,⚡ STRONG BUY,15.49,-2.05,Call Setup,⚡ BUY CALLS - ATM/OTM
UNOMINDA-I,⚡ STRONG BUY,15.27,+2.08,Call Setup,⚡ BUY CALLS - ATM/OTM
RBLBANK-I,⚡ STRONG BUY,15.25,+4.13,Call Setup,⚡ BUY CALLS - ATM/OTM
LAURUSLABS-I,⚡ STRONG BUY,15.06,+0.97,Call Setup,⚡ BUY CALLS - ATM/OTM
BIOCON-I,⚡ STRONG BUY,15.06,+0.67,Call Setup,⚡ BUY CALLS - ATM/OTM
NYKAA-I,⚡ STRONG BUY,14.93,+0.97,Call Setup,⚡ BUY CALLS - ATM/OTM
PAGEIND-I,⚡ STRONG BUY,14.90,+0.19,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.71,+0.17,Call Setup,⚡ BUY CALLS - ATM/OTM
BDL-I,⚡ STRONG BUY,14.25,-0.32,Call Setup,⚡ BUY CALLS - ATM/OTM
GODREJPROP-I,⚡ STRONG BUY,14.21,+0.11,Call Setup,⚡ BUY CALLS - ATM/OTM
BLUESTARCO-I,🔴 SELL - Put Potential,-8.24,-15.59,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 11:35
Stock,Signal,Score,Change,OI Status,Action
AXISBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,23.57,-0.48,Call Setup,🔥 BUY CALLS STRONG
SRF-I,🔥 VERY STRONG BUY - CALL FOCUS,23.56,+5.97,Strong Call Setup,🔥 BUY CALLS STRONG
SHRIRAMFIN-I,🔥 VERY STRONG BUY - CALL FOCUS,21.78,+2.16,Call Setup,🔥 BUY CALLS STRONG
UNOMINDA-I,⚡ STRONG BUY,16.83,+1.56,Call Setup,⚡ BUY CALLS - ATM/OTM
MFSL-I,⚡ STRONG BUY,16.52,+3.21,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,16.33,-4.31,Call Setup,⚡ BUY CALLS - ATM/OTM
KAYNES-I,⚡ STRONG BUY,15.53,-0.81,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,⚡ STRONG BUY,15.12,-0.37,Call Setup,⚡ BUY CALLS - ATM/OTM
KOTAKBANK-I,⚡ STRONG BUY,14.76,-2.36,Call Setup,⚡ BUY CALLS - ATM/OTM
NUVAMA-I,⚡ STRONG BUY,14.11,+0.13,Call Setup,⚡ BUY CALLS - ATM/OTM
PNBHOUSING-I,⚡ STRONG BUY,13.90,-4.31,Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,13.83,-2.17,Call Setup,⚡ BUY CALLS - ATM/OTM
LTF-I,⚡ STRONG BUY,13.17,+1.18,Call Setup,⚡ BUY CALLS - ATM/OTM
LAURUSLABS-I,⚡ STRONG BUY,12.89,-2.17,Call Setup,⚡ BUY CALLS - ATM/OTM
BIOCON-I,⚡ STRONG BUY,12.89,-2.17,Call Setup,⚡ BUY CALLS - ATM/OTM
MANAPPURAM-I,⚡ STRONG BUY,12.88,+1.02,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,12.54,-2.17,Call Setup,⚡ BUY CALLS - ATM/OTM
PERSISTENT-I,⚡ STRONG BUY,12.39,+0.32,Call Setup,⚡ BUY CALLS - ATM/OTM
HDFCBANK-I,⚡ STRONG BUY,12.23,+12.02,Call Setup,⚡ BUY CALLS - ATM/OTM
BDL-I,⚡ STRONG BUY,12.22,-2.03,Call Setup,⚡ BUY CALLS - ATM/OTM

