Time: 2025-10-01 11:35
MAZDOCK-I,🟢 BUY - Call Potential,9.98,-0.16,Call Setup,📈 Consider Calls - OTM Safe
PGEL-I,🟢 BUY - Call Potential,9.73,+2.13,Call Setup,📈 Consider Calls - OTM Safe
AUBANK-I,🔴 SELL - Put Potential,-10.39,-8.05,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 11:50
Stock,Signal,Score,Change,ST+KDE Status,Action
SRF-I,⚡ STRONG BUY,15.71,+1.06,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,14.53,-2.66,Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,12.18,-1.95,Call Setup,⚡ BUY CALLS - ATM/OTM
LTF-I,🟢 BUY - Call Potential,10.80,+0.43,Call Setup,📈 Consider Calls - OTM Safe
MPHASIS-I,🟢 BUY - Call Potential,9.73,+3.33,Call Setup,📈 Consider Calls - OTM Safe
HDFCBANK-I,🟢 BUY - Call Potential,9.73,-1.60,Call Setup,📈 Consider Calls - OTM Safe
KOTAKBANK-I,🟢 BUY - Call Potential,9.29,-2.71,Call Setup,📈 Consider Calls - OTM Safe
COFORGE-I,🟢 BUY - Call Potential,8.97,+0.85,Call Setup,📈 Consider Calls - OTM Safe
IEX-I,🟢 BUY - Call Potential,8.82,+1.54,Call Setup,📈 Consider Calls - OTM Safe
ICICIBANK-I,🟢 BUY - Call Potential,8.52,-2.70,Call Setup,📈 Consider Calls - OTM Safe
SUNPHARMA-I,🟢 BUY - Call Potential,8.52,-1.68,Call Setup,📈 Consider Calls - OTM Safe
GODREJPROP-I,🟢 BUY - Call Potential,8.01,-1.47,Call Setup,📈 Consider Calls - OTM Safe
AUBANK-I,🔴 SELL - Put Potential,-8.86,+1.52,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:00
Stock,Signal,Score,Change,ST+KDE Status,Action
SRF-I,⚡ STRONG BUY,19.31,+3.60,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,17.75,+5.57,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,17.31,+2.78,Call Setup,⚡ BUY CALLS - ATM/OTM
MCX-I,⚡ STRONG BUY,15.42,+12.30,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
KALYANKJIL-I,⚡ STRONG BUY,12.44,+8.30,Call Setup,⚡ BUY CALLS - ATM/OTM
IEX-I,🟢 BUY - Call Potential,11.30,+2.48,Call Setup,📈 Consider Calls - OTM Safe
PERSISTENT-I,🟢 BUY - Call Potential,11.06,+3.73,Call Setup,📈 Consider Calls - OTM Safe
LTF-I,🟢 BUY - Call Potential,10.48,-0.33,Call Setup,📈 Consider Calls - OTM Safe
OFSS-I,🟢 BUY - Call Potential,10.25,+4.60,Call Setup,📈 Consider Calls - OTM Safe
HDFCBANK-I,🟢 BUY - Call Potential,10.09,+0.36,Call Setup,📈 Consider Calls - OTM Safe
PNBHOUSING-I,🟢 BUY - Call Potential,9.98,+6.21,Call Setup,📈 Consider Calls - OTM Safe
JIOFIN-I,🟢 BUY - Call Potential,9.92,+5.93,Call Setup,📈 Consider Calls - OTM Safe
ICICIGI-I,🟢 BUY - Call Potential,9.82,+7.99,Call Setup,📈 Consider Calls - OTM Safe
TATATECH-I,🟢 BUY - Call Potential,9.67,+4.04,Call Setup,📈 Consider Calls - OTM Safe
ANGELONE-I,🟢 BUY - Call Potential,9.50,+6.16,Call Setup,📈 Consider Calls - OTM Safe
NUVAMA-I,🟢 BUY - Call Potential,9.49,+3.46,Call Setup,📈 Consider Calls - OTM Safe
KOTAKBANK-I,🟢 BUY - Call Potential,9.29,-0.00,Call Setup,📈 Consider Calls - OTM Safe
MAZDOCK-I,🟢 BUY - Call Potential,8.97,+3.57,Call Setup,📈 Consider Calls - OTM Safe
COFORGE-I,🟢 BUY - Call Potential,8.81,-0.16,Call Setup,📈 Consider Calls - OTM Safe
ICICIBANK-I,🟢 BUY - Call Potential,8.73,+0.20,Call Setup,📈 Consider Calls - OTM Safe
AUBANK-I,🔴 SELL - Put Potential,-8.86,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:10
Stock,Signal,Score,Change,ST+KDE Status,Action
SRF-I,⚡ STRONG BUY,19.48,+0.17,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,19.10,+1.35,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
PERSISTENT-I,⚡ STRONG BUY,19.07,+8.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
MCX-I,⚡ STRONG BUY,18.84,+3.42,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,17.77,+13.53,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,14.29,-3.03,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
INOXWIND-I,⚡ STRONG BUY,13.49,+6.50,Call Setup,⚡ BUY CALLS - ATM/OTM
NUVAMA-I,⚡ STRONG BUY,12.80,+3.31,Call Setup,⚡ BUY CALLS - ATM/OTM
INDUSTOWER-I,⚡ STRONG BUY,12.31,+5.98,Call Setup,⚡ BUY CALLS - ATM/OTM
MANAPPURAM-I,⚡ STRONG BUY,12.25,+5.23,Call Setup,⚡ BUY CALLS - ATM/OTM
SYNGENE-I,🟢 BUY - Call Potential,11.75,+4.58,Call Setup,📈 Consider Calls - OTM Safe
PNBHOUSING-I,🟢 BUY - Call Potential,11.55,+1.57,Call Setup,📈 Consider Calls - OTM Safe
LTF-I,🟢 BUY - Call Potential,11.30,+0.82,Call Setup,📈 Consider Calls - OTM Safe
MPHASIS-I,🟢 BUY - Call Potential,11.18,+3.32,Call Setup,📈 Consider Calls - OTM Safe
PGEL-I,🟢 BUY - Call Potential,11.05,+3.72,Call Setup,📈 Consider Calls - OTM Safe
OFSS-I,🟢 BUY - Call Potential,10.95,+0.70,Call Setup,📈 Consider Calls - OTM Safe
GODREJPROP-I,🟢 BUY - Call Potential,10.72,+2.27,Call Setup,📈 Consider Calls - OTM Safe
COFORGE-I,🟢 BUY - Call Potential,10.68,+1.86,Call Setup,📈 Consider Calls - OTM Safe
HDFCBANK-I,🟢 BUY - Call Potential,10.55,+0.46,Call Setup,📈 Consider Calls - OTM Safe
TRENT-I,🟢 BUY - Call Potential,10.18,+6.21,Call Setup,📈 Consider Calls - OTM Safe
AUBANK-I,🔴 SELL - Put Potential,-10.20,-1.34,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:20
Stock,Signal,Score,Change,ST+KDE Status,Action
IEX-I,⚡ STRONG BUY,14.60,+8.26,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,12.84,-4.93,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,🟢 BUY - Call Potential,11.77,+5.58,Call Setup,📈 Consider Calls - OTM Safe
PNBHOUSING-I,🟢 BUY - Call Potential,10.45,-1.10,Call Setup,📈 Consider Calls - OTM Safe
INDUSINDBK-I,🟢 BUY - Call Potential,10.03,+1.07,Call Setup,📈 Consider Calls - OTM Safe
PPLPHARMA-I,🟢 BUY - Call Potential,9.52,-0.47,Call Setup,📈 Consider Calls - OTM Safe
UNOMINDA-I,🟢 BUY - Call Potential,8.74,+1.54,Call Setup,📈 Consider Calls - OTM Safe
TATATECH-I,🟢 BUY - Call Potential,8.64,+0.49,Call Setup,📈 Consider Calls - OTM Safe
APLAPOLLO-I,🟢 BUY - Call Potential,8.27,+5.98,Call Setup,📈 Consider Calls - OTM Safe
SHRIRAMFIN-I,🟢 BUY - Call Potential,8.21,-10.89,Put Setup,📈 Consider Calls - OTM Safe
INDIANB-I,🔴 SELL - Put Potential,-8.30,-1.46,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:30
Stock,Signal,Score,Change,ST+KDE Status,Action
INDUSTOWER-I,⚡ STRONG BUY,17.30,+14.88,Call Setup,⚡ BUY CALLS - ATM/OTM
APLAPOLLO-I,⚡ STRONG BUY,12.89,+4.62,Call Setup,⚡ BUY CALLS - ATM/OTM
IEX-I,⚡ STRONG BUY,12.23,-2.37,Call Setup,⚡ BUY CALLS - ATM/OTM
MFSL-I,⚡ STRONG BUY,12.14,+7.72,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,12.10,+0.33,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,12.05,+6.21,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,🟢 BUY - Call Potential,10.91,-1.93,Call Setup,📈 Consider Calls - OTM Safe
INDUSINDBK-I,🟢 BUY - Call Potential,10.75,+0.72,Call Setup,📈 Consider Calls - OTM Safe
ADANIGREEN-I,🟢 BUY - Call Potential,10.73,+9.59,Call Setup,📈 Consider Calls - OTM Safe
NUVAMA-I,🟢 BUY - Call Potential,10.34,+7.33,Call Setup,📈 Consider Calls - OTM Safe
KOTAKBANK-I,🟢 BUY - Call Potential,10.34,+6.21,Call Setup,📈 Consider Calls - OTM Safe
PNBHOUSING-I,🟢 BUY - Call Potential,10.27,-0.18,Call Setup,📈 Consider Calls - OTM Safe
PPLPHARMA-I,🟢 BUY - Call Potential,10.18,+0.66,Call Setup,📈 Consider Calls - OTM Safe
NAUKRI-I,🟢 BUY - Call Potential,10.18,+7.63,Call Setup,📈 Consider Calls - OTM Safe
TRENT-I,🟢 BUY - Call Potential,10.18,+6.06,Call Setup,📈 Consider Calls - OTM Safe
PGEL-I,🟢 BUY - Call Potential,8.72,+5.92,Call Setup,📈 Consider Calls - OTM Safe
PIIND-I,🟢 BUY - Call Potential,8.64,+6.88,Call Setup,📈 Consider Calls - OTM Safe
TATATECH-I,🟢 BUY - Call Potential,8.64,+0.00,Call Setup,📈 Consider Calls - OTM Safe
LUPIN-I,🟢 BUY - Call Potential,8.51,+7.03,Call Setup,📈 Consider Calls - OTM Safe
IREDA-I,🟢 BUY - Call Potential,8.43,+7.57,Call Setup,📈 Consider Calls - OTM Safe

Time: 2025-10-01 12:40
Stock,Signal,Score,Change,ST+KDE Status,Action
TATAMOTORS-I,⚡ STRONG BUY,14.84,+3.93,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,14.00,+1.90,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
INDUSINDBK-I,⚡ STRONG BUY,12.89,+2.13,Call Setup,⚡ BUY CALLS - ATM/OTM
INDUSTOWER-I,⚡ STRONG BUY,12.64,-4.66,Call Setup,⚡ BUY CALLS - ATM/OTM
APLAPOLLO-I,⚡ STRONG BUY,12.37,-0.53,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,🟢 BUY - Call Potential,11.75,-0.30,Call Setup,📈 Consider Calls - OTM Safe
KOTAKBANK-I,🟢 BUY - Call Potential,10.63,+0.30,Call Setup,📈 Consider Calls - OTM Safe
TRENT-I,🟢 BUY - Call Potential,10.48,+0.30,Call Setup,📈 Consider Calls - OTM Safe
MFSL-I,🟢 BUY - Call Potential,10.34,-1.80,Call Setup,📈 Consider Calls - OTM Safe
PPLPHARMA-I,🟢 BUY - Call Potential,10.18,-0.00,Call Setup,📈 Consider Calls - OTM Safe
ANGELONE-I,🟢 BUY - Call Potential,10.18,+10.34,Call Setup,📈 Consider Calls - OTM Safe
PNBHOUSING-I,🟢 BUY - Call Potential,10.02,-0.25,Call Setup,📈 Consider Calls - OTM Safe
MANAPPURAM-I,🟢 BUY - Call Potential,9.26,+1.00,Call Setup,📈 Consider Calls - OTM Safe
LTF-I,🟢 BUY - Call Potential,9.18,+7.65,Call Setup,📈 Consider Calls - OTM Safe
IEX-I,🟢 BUY - Call Potential,9.10,-3.13,Call Setup,📈 Consider Calls - OTM Safe
NUVAMA-I,🟢 BUY - Call Potential,8.94,-1.40,Call Setup,📈 Consider Calls - OTM Safe
IREDA-I,🟢 BUY - Call Potential,8.86,+0.43,Call Setup,📈 Consider Calls - OTM Safe
PIIND-I,🟢 BUY - Call Potential,8.80,+0.16,Call Setup,📈 Consider Calls - OTM Safe
SUNPHARMA-I,🟢 BUY - Call Potential,8.46,+6.21,Call Setup,📈 Consider Calls - OTM Safe
LUPIN-I,🟢 BUY - Call Potential,8.37,-0.14,Call Setup,📈 Consider Calls - OTM Safe

Time: 2025-10-01 12:50
Stock,Signal,Score,Change,ST+KDE Status,Action
LTF-I,⚡ STRONG BUY,13.44,+4.26,Call Setup,⚡ BUY CALLS - ATM/OTM
IEX-I,⚡ STRONG BUY,12.49,+3.40,Call Setup,⚡ BUY CALLS - ATM/OTM
PPLPHARMA-I,🟢 BUY - Call Potential,11.46,+1.28,Call Setup,📈 Consider Calls - OTM Safe
TATAMOTORS-I,🟢 BUY - Call Potential,9.71,-5.14,Put Setup,📈 Consider Calls - OTM Safe
ANGELONE-I,🟢 BUY - Call Potential,9.60,-0.57,Call Setup,📈 Consider Calls - OTM Safe
TRENT-I,🟢 BUY - Call Potential,9.06,-1.42,Call Setup,📈 Consider Calls - OTM Safe
BANKINDIA-I,🟢 BUY - Call Potential,8.98,+2.35,Call Setup,📈 Consider Calls - OTM Safe
SHRIRAMFIN-I,🟢 BUY - Call Potential,8.97,+2.86,Put Setup,📈 Consider Calls - OTM Safe
KOTAKBANK-I,🟢 BUY - Call Potential,8.92,-1.71,Call Setup,📈 Consider Calls - OTM Safe
HDFCLIFE-I,🟢 BUY - Call Potential,8.69,+1.63,Call Setup,📈 Consider Calls - OTM Safe
LUPIN-I,🟢 BUY - Call Potential,8.66,+0.30,Call Setup,📈 Consider Calls - OTM Safe
SUNPHARMA-I,🟢 BUY - Call Potential,8.59,+0.13,Call Setup,📈 Consider Calls - OTM Safe
PIIND-I,🟢 BUY - Call Potential,8.43,-0.37,Call Setup,📈 Consider Calls - OTM Safe
PAGEIND-I,🟢 BUY - Call Potential,8.34,+5.92,Call Setup,📈 Consider Calls - OTM Safe
NBCC-I,🟢 BUY - Call Potential,8.03,+6.21,Call Setup,📈 Consider Calls - OTM Safe

Time: 2025-10-01 13:00
Stock,Signal,Score,Change,ST+KDE Status,Action
PPLPHARMA-I,⚡ STRONG BUY,15.10,+3.65,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,12.71,+3.00,Call Setup,⚡ BUY CALLS - ATM/OTM
LTF-I,🟢 BUY - Call Potential,9.28,-4.16,Call Setup,📈 Consider Calls - OTM Safe
SHRIRAMFIN-I,🟢 BUY - Call Potential,8.97,+0.00,Put Setup,📈 Consider Calls - OTM Safe
HDFCLIFE-I,🟢 BUY - Call Potential,8.69,+0.00,Call Setup,📈 Consider Calls - OTM Safe
NUVAMA-I,🟢 BUY - Call Potential,8.64,+6.21,Call Setup,📈 Consider Calls - OTM Safe
PIIND-I,🟢 BUY - Call Potential,8.43,-0.00,Call Setup,📈 Consider Calls - OTM Safe
HUDCO-I,🟢 BUY - Call Potential,8.26,+4.05,Call Setup,📈 Consider Calls - OTM Safe
TATATECH-I,🟢 BUY - Call Potential,8.13,+7.75,Call Setup,📈 Consider Calls - OTM Safe
PAYTM-I,🟢 BUY - Call Potential,8.08,+0.28,Put Setup,📈 Consider Calls - OTM Safe
LAURUSLABS-I,🟢 BUY - Call Potential,8.07,+6.21,Call Setup,📈 Consider Calls - OTM Safe

Time: 2025-10-01 13:05
Stock,Signal,Score,Change,ST+KDE Status,Action
PPLPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,21.28,+6.17,Strong Call Setup,🔥 BUY CALLS STRONG
LTF-I,⚡ STRONG BUY,13.67,+4.39,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IEX-I,⚡ STRONG BUY,12.03,+7.73,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,🟢 BUY - Call Potential,11.57,+3.50,Call Setup,📈 Consider Calls - OTM Safe
HUDCO-I,🟢 BUY - Call Potential,10.62,+2.36,Call Setup,📈 Consider Calls - OTM Safe
TATAMOTORS-I,🟢 BUY - Call Potential,10.61,-2.10,Call Setup,📈 Consider Calls - OTM Safe
MFSL-I,🟢 BUY - Call Potential,10.49,+3.46,Call Setup,📈 Consider Calls - OTM Safe
NUVAMA-I,🟢 BUY - Call Potential,10.06,+1.42,Call Setup,📈 Consider Calls - OTM Safe
SHRIRAMFIN-I,🟢 BUY - Call Potential,9.42,+0.45,Put Setup,📈 Consider Calls - OTM Safe
TRENT-I,🟢 BUY - Call Potential,8.92,+2.76,Call Setup,📈 Consider Calls - OTM Safe
LUPIN-I,🟢 BUY - Call Potential,8.80,+3.44,Call Setup,📈 Consider Calls - OTM Safe
HDFCLIFE-I,🟢 BUY - Call Potential,8.41,-0.28,Call Setup,📈 Consider Calls - OTM Safe
ONGC-I,🟢 BUY - Call Potential,8.37,+0.61,Call Setup,📈 Consider Calls - OTM Safe
TATATECH-I,🟢 BUY - Call Potential,8.27,+0.15,Call Setup,📈 Consider Calls - OTM Safe
NAUKRI-I,🟢 BUY - Call Potential,8.27,+4.07,Call Setup,📈 Consider Calls - OTM Safe
NBCC-I,🟢 BUY - Call Potential,8.03,+2.91,Call Setup,📈 Consider Calls - OTM Safe

Time: 2025-10-01 13:15
Stock,Signal,Score,Change,ST+KDE Status,Action
PPLPHARMA-I,⚡ STRONG BUY,19.45,-1.83,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
LTF-I,⚡ STRONG BUY,12.04,-1.63,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,🟢 BUY - Call Potential,11.36,+0.74,Call Setup,📈 Consider Calls - OTM Safe
PAYTM-I,🟢 BUY - Call Potential,11.13,-0.44,Call Setup,📈 Consider Calls - OTM Safe
IEX-I,🟢 BUY - Call Potential,11.07,-0.96,Call Setup,📈 Consider Calls - OTM Safe
MFSL-I,🟢 BUY - Call Potential,10.79,+0.30,Call Setup,📈 Consider Calls - OTM Safe
HUDCO-I,🟢 BUY - Call Potential,10.77,+0.16,Call Setup,📈 Consider Calls - OTM Safe
AXISBANK-I,🟢 BUY - Call Potential,10.46,+3.30,Call Setup,📈 Consider Calls - OTM Safe
PNBHOUSING-I,🟢 BUY - Call Potential,10.16,+4.72,Call Setup,📈 Consider Calls - OTM Safe
NUVAMA-I,🟢 BUY - Call Potential,9.90,-0.16,Call Setup,📈 Consider Calls - OTM Safe
ANGELONE-I,🟢 BUY - Call Potential,9.66,+2.95,Call Setup,📈 Consider Calls - OTM Safe
UNITDSPR-I,🟢 BUY - Call Potential,9.42,+5.67,Call Setup,📈 Consider Calls - OTM Safe
APLAPOLLO-I,🟢 BUY - Call Potential,9.38,+2.47,Strong Call Setup,📈 Consider Calls - OTM Safe
SHRIRAMFIN-I,🟢 BUY - Call Potential,9.26,-0.16,Put Setup,📈 Consider Calls - OTM Safe
KOTAKBANK-I,🟢 BUY - Call Potential,8.92,+3.30,Call Setup,📈 Consider Calls - OTM Safe
TRENT-I,🟢 BUY - Call Potential,8.92,+0.00,Call Setup,📈 Consider Calls - OTM Safe
HDFCLIFE-I,🟢 BUY - Call Potential,8.57,+0.16,Call Setup,📈 Consider Calls - OTM Safe
ITC-I,🟢 BUY - Call Potential,8.41,+1.44,Call Setup,📈 Consider Calls - OTM Safe
LAURUSLABS-I,🟢 BUY - Call Potential,8.40,+0.61,Call Setup,📈 Consider Calls - OTM Safe
ONGC-I,🟢 BUY - Call Potential,8.37,+0.00,Call Setup,📈 Consider Calls - OTM Safe

