Time: 2025-10-01 09:20
DELHIVERY-I,🔴 SELL - Put Potential,-10.20,NEW,Put Setup,📉 Consider Puts - OTM Safe
HCLTECH-I,🔴 SELL - Put Potential,-8.81,NEW,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-8.33,NEW,Put Setup,📉 Consider Puts - OTM Safe
VOLTAS-I,🔴 SELL - Put Potential,-8.05,NEW,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:25
Stock,Signal,Score,Change,OI Status,Action
HUDCO-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,39.93,-0.19,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
LAURUSLABS-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,37.50,+6.04,Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
LUPIN-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,37.10,+7.01,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
RECLTD-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,36.67,+3.27,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
PPLPHARMA-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,36.59,+0.58,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
PAGEIND-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,35.05,+1.17,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
ADANIGREEN-I,🔥 VERY STRONG BUY - CALL FOCUS,34.90,+0.35,Call Setup,🔥 BUY CALLS STRONG
SYNGENE-I,🔥 VERY STRONG BUY - CALL FOCUS,34.54,+8.92,Strong Call Setup,🔥 BUY CALLS STRONG
GODREJPROP-I,🔥 VERY STRONG BUY - CALL FOCUS,34.29,+6.04,Call Setup,🔥 BUY CALLS STRONG
UNITDSPR-I,🔥 VERY STRONG BUY - CALL FOCUS,33.94,-1.47,Call Setup,🔥 BUY CALLS STRONG
PFC-I,🔥 VERY STRONG BUY - CALL FOCUS,32.54,+1.17,Strong Call Setup,🔥 BUY CALLS STRONG
SHRIRAMFIN-I,🔥 VERY STRONG BUY - CALL FOCUS,31.92,-5.07,Strong Call Setup,🔥 BUY CALLS STRONG
AUROPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,31.78,+0.94,Call Setup,🔥 BUY CALLS STRONG
KAYNES-I,🔥 VERY STRONG BUY - CALL FOCUS,31.68,+0.97,Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,31.57,-5.07,Strong Call Setup,🔥 BUY CALLS STRONG
DIXON-I,🔥 VERY STRONG BUY - CALL FOCUS,31.55,+6.04,Strong Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,31.52,+2.29,Strong Call Setup,🔥 BUY CALLS STRONG
IREDA-I,🔥 VERY STRONG BUY - CALL FOCUS,31.50,+9.10,Strong Call Setup,🔥 BUY CALLS STRONG
PRESTIGE-I,🔥 VERY STRONG BUY - CALL FOCUS,30.88,+9.81,Strong Call Setup,🔥 BUY CALLS STRONG
KALYANKJIL-I,🔥 VERY STRONG BUY - CALL FOCUS,30.69,+7.17,Call Setup,🔥 BUY CALLS STRONG
LTIM-I,⚡ STRONG SELL,-19.17,+6.81,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.51,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RBLBANK-I,⚡ STRONG SELL,-14.97,-3.02,Put Setup,⚡ BUY PUTS - ATM/OTM
AMBER-I,🔴 SELL - Put Potential,-11.88,-8.32,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-11.63,-0.35,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.27,-1.07,Put Setup,📉 Consider Puts - OTM Safe
RVNL-I,🔴 SELL - Put Potential,-10.96,+6.04,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-9.79,-5.86,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-8.92,-0.58,Put Setup,📉 Consider Puts - OTM Safe
INDIANB-I,🔴 SELL - Put Potential,-8.81,+1.94,Put Setup,📉 Consider Puts - OTM Safe
KPITTECH-I,🔴 SELL - Put Potential,-8.55,-2.65,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-8.31,+8.33,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:30
Stock,Signal,Score,Change,OI Status,Action
RECLTD-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,37.35,+0.69,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
PFC-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,35.01,+2.47,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,33.91,-3.58,Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,33.89,+2.37,Strong Call Setup,🔥 BUY CALLS STRONG
GODREJPROP-I,🔥 VERY STRONG BUY - CALL FOCUS,33.61,-0.67,Strong Call Setup,🔥 BUY CALLS STRONG
PRESTIGE-I,🔥 VERY STRONG BUY - CALL FOCUS,32.64,+1.76,Strong Call Setup,🔥 BUY CALLS STRONG
SYNGENE-I,🔥 VERY STRONG BUY - CALL FOCUS,32.63,-1.91,Strong Call Setup,🔥 BUY CALLS STRONG
KALYANKJIL-I,🔥 VERY STRONG BUY - CALL FOCUS,30.12,-0.57,Call Setup,🔥 BUY CALLS STRONG
PPLPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,29.19,-7.40,Strong Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,28.96,-8.13,Strong Call Setup,🔥 BUY CALLS STRONG
NMDC-I,🔥 VERY STRONG BUY - CALL FOCUS,28.26,+0.50,Call Setup,🔥 BUY CALLS STRONG
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.10,+1.37,Strong Call Setup,🔥 BUY CALLS STRONG
PIIND-I,🔥 VERY STRONG BUY - CALL FOCUS,27.95,+5.65,Call Setup,🔥 BUY CALLS STRONG
PAYTM-I,🔥 VERY STRONG BUY - CALL FOCUS,27.88,-2.13,Call Setup,🔥 BUY CALLS STRONG
DIXON-I,🔥 VERY STRONG BUY - CALL FOCUS,27.74,-3.81,Strong Call Setup,🔥 BUY CALLS STRONG
PAGEIND-I,🔥 VERY STRONG BUY - CALL FOCUS,27.65,-7.40,Strong Call Setup,🔥 BUY CALLS STRONG
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,26.70,+2.84,Call Setup,🔥 BUY CALLS STRONG
ANGELONE-I,🔥 VERY STRONG BUY - CALL FOCUS,26.58,+12.70,Call Setup,🔥 BUY CALLS STRONG
DLF-I,🔥 VERY STRONG BUY - CALL FOCUS,26.39,-2.67,Call Setup,🔥 BUY CALLS STRONG
TATACONSUM-I,🔥 VERY STRONG BUY - CALL FOCUS,26.12,+4.13,Call Setup,🔥 BUY CALLS STRONG
SBICARD-I,⚡ STRONG SELL,-19.74,-1.24,Put Setup,⚡ BUY PUTS - ATM/OTM
RBLBANK-I,⚡ STRONG SELL,-18.78,-3.82,Put Setup,⚡ BUY PUTS - ATM/OTM
CHOLAFIN-I,⚡ STRONG SELL,-14.97,-7.43,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,⚡ STRONG SELL,-14.32,-8.63,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-13.00,+6.17,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,🔴 SELL - Put Potential,-10.17,-4.97,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-9.61,+0.18,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-9.41,-0.50,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:35
Stock,Signal,Score,Change,OI Status,Action
RECLTD-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,36.53,-0.82,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,33.91,+5.80,Strong Call Setup,🔥 BUY CALLS STRONG
PFC-I,🔥 VERY STRONG BUY - CALL FOCUS,32.71,-2.29,Strong Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,30.42,+1.45,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,29.91,-4.00,Call Setup,🔥 BUY CALLS STRONG
GODREJPROP-I,🔥 VERY STRONG BUY - CALL FOCUS,29.03,-4.59,Strong Call Setup,🔥 BUY CALLS STRONG
TRENT-I,🔥 VERY STRONG BUY - CALL FOCUS,28.60,+4.10,Strong Call Setup,🔥 BUY CALLS STRONG
SYNGENE-I,🔥 VERY STRONG BUY - CALL FOCUS,28.39,-4.23,Strong Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,28.22,+6.39,Strong Call Setup,🔥 BUY CALLS STRONG
BHEL-I,🔥 VERY STRONG BUY - CALL FOCUS,27.97,+3.75,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,26.85,+0.94,Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,26.73,-7.17,Strong Call Setup,🔥 BUY CALLS STRONG
NYKAA-I,🔥 VERY STRONG BUY - CALL FOCUS,26.72,+2.29,Call Setup,🔥 BUY CALLS STRONG
ANGELONE-I,🔥 VERY STRONG BUY - CALL FOCUS,26.69,+0.12,Call Setup,🔥 BUY CALLS STRONG
PRESTIGE-I,🔥 VERY STRONG BUY - CALL FOCUS,26.58,-6.06,Call Setup,🔥 BUY CALLS STRONG
SHRIRAMFIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.64,+1.45,Strong Call Setup,🔥 BUY CALLS STRONG
HAL-I,🔥 VERY STRONG BUY - CALL FOCUS,24.83,+3.75,Call Setup,🔥 BUY CALLS STRONG
POLICYBZR-I,🔥 VERY STRONG BUY - CALL FOCUS,24.44,+1.94,Strong Call Setup,🔥 BUY CALLS STRONG
BANKINDIA-I,🔥 VERY STRONG BUY - CALL FOCUS,24.30,+1.07,Call Setup,🔥 BUY CALLS STRONG
DLF-I,🔥 VERY STRONG BUY - CALL FOCUS,23.87,-2.52,Call Setup,🔥 BUY CALLS STRONG
SBICARD-I,⚡ STRONG SELL,-17.62,+2.13,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-14.27,-1.27,Put Setup,⚡ BUY PUTS - ATM/OTM
DELHIVERY-I,⚡ STRONG SELL,-13.03,-8.52,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,🔴 SELL - Put Potential,-11.84,+2.48,Put Setup,📉 Consider Puts - OTM Safe
TATAELXSI-I,🔴 SELL - Put Potential,-11.08,-0.91,Put Setup,📉 Consider Puts - OTM Safe
RBLBANK-I,🔴 SELL - Put Potential,-10.30,+8.49,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-9.60,-0.19,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:40
Stock,Signal,Score,Change,OI Status,Action
PFC-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,37.18,+4.47,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
RECLTD-I,🚀 ULTRA STRONG BUY - AGGRESSIVE CALLS,36.89,+0.35,Strong Call Setup,🚨 BUY CALLS AGGRESSIVELY - ATM/ITM
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,33.29,-0.62,Strong Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,32.18,+5.46,Strong Call Setup,🔥 BUY CALLS STRONG
PAYTM-I,🔥 VERY STRONG BUY - CALL FOCUS,28.81,+5.81,Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,28.17,-0.05,Strong Call Setup,🔥 BUY CALLS STRONG
BHEL-I,🔥 VERY STRONG BUY - CALL FOCUS,28.09,+0.12,Call Setup,🔥 BUY CALLS STRONG
TRENT-I,🔥 VERY STRONG BUY - CALL FOCUS,27.78,-0.82,Strong Call Setup,🔥 BUY CALLS STRONG
KALYANKJIL-I,🔥 VERY STRONG BUY - CALL FOCUS,27.59,+5.81,Call Setup,🔥 BUY CALLS STRONG
ANGELONE-I,🔥 VERY STRONG BUY - CALL FOCUS,26.70,+0.00,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,🔥 VERY STRONG BUY - CALL FOCUS,26.62,-0.23,Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,25.20,+2.06,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,24.61,-5.81,Strong Call Setup,🔥 BUY CALLS STRONG
HAL-I,🔥 VERY STRONG BUY - CALL FOCUS,24.60,-0.23,Call Setup,🔥 BUY CALLS STRONG
NYKAA-I,🔥 VERY STRONG BUY - CALL FOCUS,24.55,-2.17,Call Setup,🔥 BUY CALLS STRONG
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,24.17,+0.35,Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY,24.10,-5.81,Put Setup,🔥 BUY CALLS STRONG
PIIND-I,🔥 VERY STRONG BUY - CALL FOCUS,23.13,+5.46,Call Setup,🔥 BUY CALLS STRONG
SAIL-I,🔥 VERY STRONG BUY - CALL FOCUS,23.04,+8.69,Call Setup,🔥 BUY CALLS STRONG
IRFC-I,🔥 VERY STRONG BUY - CALL FOCUS,22.86,-0.42,Call Setup,🔥 BUY CALLS STRONG
SBICARD-I,⚡ STRONG SELL,-17.38,+0.23,Put Setup,⚡ BUY PUTS - ATM/OTM
RBLBANK-I,⚡ STRONG SELL,-16.29,-5.99,Put Setup,⚡ BUY PUTS - ATM/OTM
DELHIVERY-I,🔴 SELL - Put Potential,-10.86,+2.17,Put Setup,📉 Consider Puts - OTM Safe
LTIM-I,🔴 SELL - Put Potential,-8.46,+5.81,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:45
Stock,Signal,Score,Change,OI Status,Action
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,31.75,-0.43,Strong Call Setup,🔥 BUY CALLS STRONG
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,31.24,-2.05,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,30.28,+5.67,Strong Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,29.06,+9.57,Call Setup,🔥 BUY CALLS STRONG
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,27.52,+3.34,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,27.50,+2.30,Call Setup,🔥 BUY CALLS STRONG
IGL-I,🔥 VERY STRONG BUY - CALL FOCUS,27.39,+12.74,Strong Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,25.78,-2.39,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,23.88,+4.17,Strong Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,23.75,-13.14,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,🔥 VERY STRONG BUY - CALL FOCUS,23.57,+3.20,Call Setup,🔥 BUY CALLS STRONG
TORNTPHARM-I,🔥 VERY STRONG BUY - CALL FOCUS,22.85,+15.10,Call Setup,🔥 BUY CALLS STRONG
SHRIRAMFIN-I,🔥 VERY STRONG BUY,22.68,+5.14,Put Setup,🔥 BUY CALLS STRONG
ICICIBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,22.46,+12.01,Strong Call Setup,🔥 BUY CALLS STRONG
UNOMINDA-I,🔥 VERY STRONG BUY - CALL FOCUS,22.22,+5.26,Call Setup,🔥 BUY CALLS STRONG
MUTHOOTFIN-I,🔥 VERY STRONG BUY - CALL FOCUS,22.00,+8.24,Call Setup,🔥 BUY CALLS STRONG
PFC-I,🔥 VERY STRONG BUY - CALL FOCUS,21.20,-15.98,Strong Call Setup,🔥 BUY CALLS STRONG
BEL-I,🔥 VERY STRONG BUY - CALL FOCUS,21.15,+0.79,Call Setup,🔥 BUY CALLS STRONG
KPITTECH-I,🔥 VERY STRONG BUY - CALL FOCUS,20.64,+15.06,Call Setup,🔥 BUY CALLS STRONG
HDFCAMC-I,🔥 VERY STRONG BUY - CALL FOCUS,20.30,+6.63,Call Setup,🔥 BUY CALLS STRONG
CHOLAFIN-I,⚡ STRONG SELL,-17.65,-10.97,Put Setup,⚡ BUY PUTS - ATM/OTM
RBLBANK-I,⚡ STRONG SELL,-14.40,+1.88,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-14.19,+3.19,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-14.09,-5.64,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,⚡ STRONG SELL,-13.65,-7.62,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-12.19,-7.09,Put Setup,⚡ BUY PUTS - ATM/OTM
DMART-I,🔴 SELL - Put Potential,-10.92,-6.77,Put Setup,📉 Consider Puts - OTM Safe
VOLTAS-I,🔴 SELL - Put Potential,-10.54,-16.60,Put Setup,📉 Consider Puts - OTM Safe
RVNL-I,🔴 SELL - Put Potential,-10.24,-9.63,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-10.12,+0.74,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.18,-11.22,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:50
Stock,Signal,Score,Change,OI Status,Action
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,30.28,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,29.06,+0.00,Call Setup,🔥 BUY CALLS STRONG
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,27.52,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,26.18,-1.32,Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,25.78,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
MAZDOCK-I,🔥 VERY STRONG BUY - CALL FOCUS,25.66,-5.58,Call Setup,🔥 BUY CALLS STRONG
IGL-I,🔥 VERY STRONG BUY - CALL FOCUS,25.52,-1.87,Strong Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,23.88,-7.87,Strong Call Setup,🔥 BUY CALLS STRONG
ICICIBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,22.46,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
BANKINDIA-I,🔥 VERY STRONG BUY - CALL FOCUS,22.23,+5.58,Call Setup,🔥 BUY CALLS STRONG
KPITTECH-I,🔥 VERY STRONG BUY - CALL FOCUS,20.45,-0.19,Call Setup,🔥 BUY CALLS STRONG
FORTIS-I,⚡ STRONG BUY,19.70,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SHRIRAMFIN-I,⚡ STRONG BUY,19.40,-3.28,Put Setup,⚡ BUY CALLS - ATM/OTM
RECLTD-I,⚡ STRONG BUY,19.14,-4.60,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
HUDCO-I,⚡ STRONG BUY,18.30,-5.58,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
LAURUSLABS-I,⚡ STRONG BUY,18.00,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,17.27,-5.58,Call Setup,⚡ BUY CALLS - ATM/OTM
BEL-I,⚡ STRONG BUY,16.57,-4.57,Call Setup,⚡ BUY CALLS - ATM/OTM
UNOMINDA-I,⚡ STRONG BUY,16.29,-5.93,Call Setup,⚡ BUY CALLS - ATM/OTM
MUTHOOTFIN-I,⚡ STRONG BUY,16.07,-5.93,Call Setup,⚡ BUY CALLS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-19.77,-5.58,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-19.67,-5.58,Put Setup,⚡ BUY PUTS - ATM/OTM
CHOLAFIN-I,⚡ STRONG SELL,-17.65,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-16.17,-5.93,Put Setup,⚡ BUY PUTS - ATM/OTM
ASHOKLEY-I,⚡ STRONG SELL,-13.65,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-12.91,-0.72,Put Setup,⚡ BUY PUTS - ATM/OTM
DMART-I,🔴 SELL - Put Potential,-11.27,-0.35,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-11.23,-5.76,Put Setup,📉 Consider Puts - OTM Safe
INFY-I,🔴 SELL - Put Potential,-10.94,-5.56,Put Setup,📉 Consider Puts - OTM Safe
VOLTAS-I,🔴 SELL - Put Potential,-10.54,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.43,-4.84,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.18,+0.00,Put Setup,📉 Consider Puts - OTM Safe
COFORGE-I,🔴 SELL - Put Potential,-8.56,-2.29,Put Setup,📉 Consider Puts - OTM Safe
HCLTECH-I,🔴 SELL - Put Potential,-8.22,-5.02,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 09:55
Stock,Signal,Score,Change,OI Status,Action
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,29.81,-0.46,Strong Call Setup,🔥 BUY CALLS STRONG
BPCL-I,🔥 VERY STRONG BUY - CALL FOCUS,29.00,+5.11,Strong Call Setup,🔥 BUY CALLS STRONG
SUNPHARMA-I,🔥 VERY STRONG BUY - CALL FOCUS,28.59,-0.46,Call Setup,🔥 BUY CALLS STRONG
TATAMOTORS-I,🔥 VERY STRONG BUY - CALL FOCUS,26.44,+0.66,Strong Call Setup,🔥 BUY CALLS STRONG
